CryoSleep,HomePlanet_Earth,HomePlanet_Europa,Cabin_deck_B,Cabin_deck_C,Cabin_side_P,RoomService,Spa,VRDeck,spending_Categ_Low,spending_Categ_Medium,spending_Categ_High,Transported
True,False,True,False,False,True,0.0,0.0,0.0,True,False,False,True
False,False,True,False,False,True,36.0,381.0,803.0,False,False,True,False
True,False,True,False,False,False,0.0,0.0,0.0,True,False,False,True
True,False,True,False,False,False,0.0,0.0,0.0,True,False,False,True
False,True,False,False,False,False,0.0,0.0,0.0,False,True,False,False
False,False,False,False,False,True,34.0,91.0,0.0,False,True,False,True
False,False,True,False,True,False,0.0,2788.0,4513.0,False,False,True,False
True,False,True,False,True,False,0.0,0.0,0.0,True,False,False,True
False,True,False,False,False,False,0.0,656.0,0.0,False,True,False,False
False,False,True,True,False,False,2.0,435.0,5872.0,False,False,True,False
True,False,True,True,False,False,0.0,0.0,0.0,True,False,False,True
False,True,False,False,False,True,75.0,211.0,506.0,False,True,False,False
True,False,True,False,True,True,0.0,0.0,0.0,True,False,False,True
True,False,True,False,True,True,0.0,0.0,0.0,True,False,False,True
False,True,False,False,False,False,172.0,0.0,0.0,False,True,False,True
False,False,True,False,True,True,0.0,285.0,1135.0,False,False,True,False
True,False,False,False,False,True,0.0,0.0,0.0,True,False,False,False
True,False,False,False,False,True,0.0,0.0,0.0,True,False,False,True
True,False,True,True,False,True,0.0,0.0,0.0,True,False,False,True
True,False,True,False,False,True,0.0,0.0,0.0,True,False,False,True
True,False,True,True,False,True,0.0,0.0,0.0,True,False,False,True
True,True,False,False,False,False,0.0,0.0,0.0,True,False,False,True
False,False,False,False,False,False,639.0,0.0,0.0,False,True,False,True
False,False,False,False,False,False,1734.0,1.0,0.0,False,True,False,False
True,True,False,False,False,True,0.0,0.0,0.0,True,False,False,True
False,False,False,False,False,False,737.0,0.0,0.0,False,True,False,False
True,False,False,False,False,False,0.0,0.0,0.0,True,False,False,True
False,False,True,True,False,True,0.0,0.0,1425.0,False,True,False,False
True,False,True,True,False,True,0.0,0.0,0.0,True,False,False,True
True,True,False,False,False,True,0.0,0.0,0.0,True,False,False,False
False,True,False,False,False,True,0.0,35.0,349.0,False,True,False,True
False,False,False,False,False,False,345.0,0.0,582.0,False,True,False,False
False,False,True,True,False,True,0.0,1555.0,1257.0,False,False,True,False
False,False,False,False,False,True,834.0,117.0,41.0,False,True,False,False
False,False,True,True,False,False,0.0,0.0,0.0,True,False,False,True
False,False,True,True,False,False,41.0,1899.0,43.0,False,False,True,False
True,True,False,False,False,True,0.0,0.0,0.0,True,False,False,False
False,True,False,False,False,False,548.0,0.0,77.0,False,True,False,False
False,False,True,False,False,False,0.0,1402.0,1462.0,False,False,True,False
False,False,True,False,False,True,0.0,2835.0,1514.0,False,False,True,True
False,True,False,False,False,False,852.0,7.0,0.0,False,True,False,False
False,False,False,False,False,True,1663.0,2.0,12.0,False,True,False,False
False,False,False,False,False,True,0.0,0.0,0.0,True,False,False,True
False,False,False,False,False,True,1281.0,1.0,0.0,False,True,False,False
True,True,False,False,False,True,0.0,0.0,0.0,True,False,False,True
False,True,False,False,False,True,238.0,2.0,324.0,False,True,False,False
False,True,False,False,False,False,0.0,0.0,0.0,False,True,False,True
False,True,False,False,False,False,0.0,0.0,0.0,True,False,False,True
False,True,False,False,False,False,0.0,0.0,0.0,True,False,False,True
True,False,True,False,False,False,0.0,0.0,0.0,True,False,False,True
True,False,True,True,False,True,0.0,0.0,0.0,True,False,False,True
True,False,True,True,False,True,0.0,0.0,0.0,True,False,False,True
True,False,True,False,True,False,0.0,0.0,0.0,True,False,False,True
False,False,False,False,False,True,0.0,0.0,0.0,True,False,False,True
True,False,False,False,False,True,0.0,0.0,0.0,True,False,False,True
False,False,False,False,False,True,403.0,0.0,0.0,False,True,False,True
True,False,False,False,False,True,0.0,0.0,0.0,True,False,False,True
False,False,True,False,False,False,0.0,2549.0,39.0,False,False,True,False
True,True,False,False,False,True,0.0,0.0,0.0,True,False,False,True
False,True,False,False,False,True,882.0,0.0,0.0,False,True,False,False
False,True,False,False,False,True,0.0,0.0,0.0,True,False,False,False
False,True,False,False,False,False,194.0,549.0,1.0,False,True,False,False
True,False,False,False,False,True,0.0,0.0,0.0,True,False,False,True
False,False,False,False,False,True,2502.0,0.0,0.0,False,True,False,False
False,False,True,False,False,False,2.0,89.0,10.0,False,False,True,True
True,False,False,False,False,True,0.0,0.0,0.0,True,False,False,True
False,False,False,False,False,True,598.0,0.0,624.0,False,True,False,False
False,True,False,False,False,True,145.0,0.0,74.0,False,True,False,True
True,False,True,False,True,False,0.0,0.0,0.0,True,False,False,True
True,False,True,False,True,False,0.0,0.0,0.0,True,False,False,True
True,False,True,False,True,True,0.0,0.0,0.0,True,False,False,True
False,True,False,False,False,False,10.0,0.0,478.0,False,True,False,False
False,True,False,False,False,False,1153.0,1409.0,195.0,False,True,False,False
False,True,False,False,False,False,19.0,26.0,0.0,False,True,False,False
False,True,False,False,False,True,496.0,0.0,254.0,False,True,False,False
False,True,False,False,False,True,26.0,0.0,733.0,False,True,False,False
False,True,False,False,False,True,98.0,641.0,0.0,False,True,False,False
True,True,False,False,False,True,0.0,0.0,0.0,True,False,False,False
False,True,False,False,False,True,4.0,0.0,0.0,False,True,False,True
True,False,True,False,True,True,0.0,0.0,0.0,True,False,False,True
True,False,True,False,True,True,0.0,0.0,0.0,True,False,False,True
False,False,True,False,True,True,0.0,3508.0,99.0,False,False,True,False
False,False,True,False,True,True,0.0,673.0,2272.0,False,False,True,False
True,False,True,False,True,True,0.0,0.0,0.0,True,False,False,True
False,True,False,False,False,True,0.0,0.0,0.0,True,False,False,False
False,True,False,False,False,True,406.0,0.0,0.0,False,True,False,False
True,True,False,False,False,True,0.0,0.0,0.0,True,False,False,True
False,True,False,False,False,False,9.0,201.0,7.0,False,True,False,False
False,True,False,False,False,False,0.0,568.0,128.0,False,True,False,False
False,False,False,False,False,True,803.0,58.0,0.0,False,True,False,False
False,False,False,False,False,True,1102.0,0.0,0.0,False,False,True,False
False,True,False,False,False,True,804.0,0.0,62.0,False,True,False,False
True,False,True,True,False,False,0.0,0.0,0.0,True,False,False,True
False,False,False,False,False,True,0.0,0.0,0.0,True,False,False,True
True,False,False,False,False,True,0.0,0.0,0.0,True,False,False,True
False,False,False,False,False,True,938.0,53.0,4.0,False,True,False,False
False,False,False,False,False,True,0.0,0.0,0.0,True,False,False,True
False,False,False,False,False,True,59.0,1657.0,0.0,False,False,True,False
True,False,False,False,False,True,0.0,0.0,0.0,True,False,False,True
True,False,False,False,False,False,0.0,0.0,0.0,True,False,False,True
False,False,False,False,False,False,995.0,0.0,687.0,False,False,True,False
False,False,False,False,False,True,27.0,0.0,1318.0,False,True,False,False
True,True,False,False,False,False,0.0,0.0,0.0,True,False,False,False
True,False,False,False,False,True,0.0,0.0,0.0,True,False,False,True
True,False,False,False,False,True,0.0,0.0,0.0,True,False,False,False
False,False,False,False,False,True,0.0,0.0,0.0,True,False,False,True
True,False,False,False,False,True,0.0,0.0,0.0,True,False,False,False
True,False,False,False,False,False,0.0,0.0,0.0,True,False,False,True
False,True,False,False,False,True,900.0,0.0,1.0,False,True,False,False
False,True,False,False,False,True,10.0,73.0,0.0,False,True,False,False
True,False,True,True,False,False,0.0,0.0,0.0,True,False,False,True
True,False,True,True,False,False,0.0,0.0,0.0,True,False,False,True
False,False,True,True,False,False,0.0,445.0,533.0,False,True,False,True
False,False,True,True,False,False,0.0,0.0,0.0,True,False,False,True
True,True,False,False,False,False,0.0,0.0,0.0,True,False,False,True
False,True,False,False,False,True,0.0,0.0,218.0,False,True,False,False
False,True,False,False,False,True,59.0,0.0,0.0,False,True,False,False
True,False,False,False,False,True,0.0,0.0,0.0,True,False,False,True
False,True,False,False,False,False,2000.0,0.0,0.0,False,True,False,False
False,True,False,False,False,False,492.0,55.0,0.0,False,True,False,False
False,True,False,False,False,True,0.0,3.0,0.0,False,True,False,False
True,True,False,False,False,True,0.0,0.0,0.0,True,False,False,True
False,True,False,False,False,True,0.0,0.0,1348.0,False,True,False,False
False,True,False,False,False,True,232.0,0.0,5.0,False,True,False,False
False,True,False,False,False,True,0.0,454.0,1.0,False,True,False,False
True,False,True,False,False,True,0.0,0.0,0.0,True,False,False,True
False,False,True,False,False,True,0.0,2085.0,67.0,False,True,False,False
False,True,False,False,False,True,91.0,17.0,693.0,False,True,False,False
True,False,False,False,False,True,0.0,0.0,0.0,True,False,False,True
False,True,False,False,False,True,0.0,0.0,0.0,True,False,False,False
True,False,False,False,False,False,0.0,0.0,0.0,True,False,False,True
False,False,False,False,False,True,1867.0,72.0,0.0,False,True,False,True
False,True,False,False,False,False,0.0,671.0,0.0,False,True,False,False
False,True,False,False,False,False,0.0,759.0,0.0,False,True,False,False
False,True,False,False,False,False,0.0,0.0,1051.0,False,True,False,False
True,True,False,False,False,False,0.0,0.0,0.0,True,False,False,False
False,False,False,False,False,True,0.0,0.0,793.0,False,True,False,False
False,True,False,False,False,False,122.0,739.0,0.0,False,True,False,False
False,False,True,False,True,False,0.0,3.0,1334.0,False,False,True,True
False,False,True,False,True,False,3.0,10860.0,2564.0,False,False,True,False
True,False,True,False,True,False,0.0,0.0,0.0,True,False,False,True
False,False,True,False,True,False,0.0,839.0,2153.0,False,False,True,True
True,False,True,False,True,False,0.0,0.0,0.0,True,False,False,True
False,False,True,True,False,True,0.0,712.0,7041.0,False,False,True,False
False,True,False,False,False,True,0.0,636.0,68.0,False,True,False,False
False,True,False,False,False,False,490.0,6.0,0.0,False,True,False,False
False,False,False,False,False,True,46.0,0.0,677.0,False,True,False,False
True,True,False,False,False,True,0.0,0.0,0.0,True,False,False,False
True,False,True,True,False,False,0.0,0.0,0.0,True,False,False,True
False,True,False,False,False,False,0.0,0.0,32.0,False,True,False,True
True,True,False,False,False,False,0.0,0.0,0.0,True,False,False,False
False,True,False,False,False,False,0.0,686.0,1.0,False,True,False,False
False,True,False,False,False,True,366.0,132.0,0.0,False,True,False,False
False,False,False,False,False,False,0.0,0.0,0.0,True,False,False,True
False,True,False,False,False,True,0.0,2.0,1215.0,False,True,False,False
False,True,False,False,False,False,1.0,750.0,3.0,False,True,False,False
True,True,False,False,False,False,0.0,0.0,0.0,True,False,False,True
False,False,False,False,False,True,1722.0,0.0,0.0,False,True,False,False
False,True,False,False,False,True,0.0,4.0,811.0,False,True,False,True
True,False,False,False,False,False,0.0,0.0,0.0,True,False,False,True
True,False,False,False,False,False,0.0,0.0,0.0,True,False,False,False
False,False,False,False,False,False,1874.0,0.0,0.0,False,True,False,False
False,True,False,False,False,False,29.0,2838.0,0.0,False,False,True,False
False,True,False,False,False,False,0.0,87.0,236.0,False,True,False,False
False,True,False,False,False,True,4.0,15.0,0.0,False,True,False,False
False,True,False,False,False,True,0.0,56.0,708.0,False,True,False,False
False,True,False,False,False,True,970.0,8.0,86.0,False,True,False,False
False,False,True,False,True,False,0.0,0.0,1435.0,False,False,True,True
False,False,True,True,False,True,3551.0,90.0,0.0,False,False,True,True
False,False,True,False,False,False,0.0,1367.0,669.0,False,True,False,False
False,True,False,False,False,False,0.0,10.0,0.0,False,True,False,True
True,True,False,False,False,False,0.0,0.0,0.0,True,False,False,False
False,True,False,False,False,True,880.0,8.0,0.0,False,True,False,False
False,False,True,False,False,False,2.0,4.0,0.0,False,True,False,True
False,False,True,True,False,True,0.0,13208.0,1515.0,False,False,True,False
False,True,False,False,False,True,886.0,0.0,21.0,False,True,False,False
False,True,False,False,False,True,0.0,43.0,0.0,False,True,False,True
False,False,False,False,False,True,13.0,0.0,591.0,False,True,False,False
False,True,False,False,False,False,339.0,160.0,0.0,False,True,False,True
False,True,False,False,False,True,0.0,559.0,0.0,False,True,False,False
False,True,False,False,False,False,0.0,0.0,695.0,False,True,False,False
False,False,True,False,False,True,0.0,72.0,1393.0,False,False,True,False
False,False,True,False,False,True,11.0,210.0,1895.0,False,True,False,False
False,False,True,False,False,True,0.0,263.0,2024.0,False,False,True,False
True,False,True,False,False,True,0.0,0.0,0.0,True,False,False,False
False,False,False,False,False,False,947.0,4.0,0.0,False,True,False,False
False,False,False,False,False,False,1893.0,0.0,0.0,False,True,False,False
False,False,True,False,True,True,0.0,153.0,1751.0,False,False,True,False
False,True,False,False,False,False,45.0,0.0,530.0,False,True,False,False
True,True,False,False,False,False,0.0,0.0,0.0,True,False,False,True
True,True,False,False,False,True,0.0,0.0,0.0,True,False,False,True
False,True,False,False,False,False,0.0,0.0,10.0,False,True,False,False
False,True,False,False,False,False,1178.0,0.0,0.0,False,True,False,False
True,False,True,True,False,False,0.0,0.0,0.0,True,False,False,True
False,False,True,True,False,False,1113.0,194.0,510.0,False,False,True,True
True,False,True,True,False,False,0.0,0.0,0.0,True,False,False,True
False,True,False,False,False,False,3.0,0.0,12.0,False,True,False,True
True,False,False,False,False,False,0.0,0.0,0.0,True,False,False,True
False,False,False,False,False,False,0.0,0.0,0.0,True,False,False,True
False,False,False,False,False,False,361.0,1622.0,0.0,False,True,False,False
False,False,False,False,False,False,0.0,0.0,0.0,True,False,False,True
True,False,True,True,False,False,0.0,0.0,0.0,True,False,False,True
True,True,False,False,False,True,0.0,0.0,0.0,True,False,False,True
False,True,False,False,False,True,269.0,0.0,12.0,False,True,False,False
False,True,False,False,False,False,130.0,191.0,554.0,False,True,False,False
True,False,True,True,False,False,0.0,0.0,0.0,True,False,False,True
False,True,False,False,False,True,171.0,30.0,985.0,False,False,True,False
